battery_id,cycle_index,ambient_temp_c,timestamp,re_ohm,rct_ohm,source_mat_path
B0005,182,24.0,2008-05-01T04:11:07Z,0.04868025293328389,0.06583444846364324,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,184,24.0,2008-05-01T07:44:12Z,0.04913216601843565,0.0724518691988788,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,186,24.0,2008-05-01T09:11:27Z,0.049918728983506716,0.06876463309502395,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,188,24.0,2008-05-01T12:42:34Z,0.04920968322529824,0.07304025099509703,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,190,24.0,2008-05-01T14:09:50Z,0.04943664953959982,0.06892300885560772,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,192,24.0,2008-05-01T17:39:20Z,0.04950631616559385,0.07251082944035009,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,194,24.0,2008-05-01T19:06:26Z,0.04940333988784369,0.06864846238725138,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,196,24.0,2008-05-01T22:38:24Z,0.04865176277959679,0.07201762091170956,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,198,24.0,2008-05-02T00:05:31Z,0.04915501980244644,0.06913086863703587,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,200,24.0,2008-05-02T03:21:43Z,0.04916575568371288,0.07316993618002728,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,202,24.0,2008-05-02T04:48:33Z,0.04870161283727027,0.06859455507457586,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,204,24.0,2008-05-02T08:12:49Z,0.04923427342088277,0.07277120733743579,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,206,24.0,2008-05-02T09:39:40Z,0.04885677345766941,0.06871570767989431,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,208,24.0,2008-05-02T13:11:13Z,0.0505475864921389,0.07270866794574943,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,210,24.0,2008-05-02T14:37:55Z,0.0506497585783765,0.06853536104799454,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,212,24.0,2008-05-02T18:11:03Z,0.050118814742107526,0.07301041089661342,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,216,24.0,2008-05-03T00:18:59Z,0.04913242687695094,0.0693303248319639,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,218,24.0,2008-05-03T03:41:16Z,0.049792567319026114,0.07343650361620202,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,220,24.0,2008-05-03T05:07:41Z,0.049633135916243465,0.06881429671018138,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,222,24.0,2008-05-03T08:38:27Z,0.049865378066600005,0.0732133898164959,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,224,24.0,2008-05-03T10:04:43Z,0.048921290356402275,0.06883931362761586,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,226,24.0,2008-05-03T13:32:41Z,0.049811932785538866,0.07459618605206403,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,228,24.0,2008-05-03T14:58:49Z,0.04975125749803476,0.06863892419996058,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,230,24.0,2008-05-03T18:26:20Z,0.04850673488997184,0.07458309776342148,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,232,24.0,2008-05-03T19:52:28Z,0.04915918196298162,0.06906734479973246,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,234,24.0,2008-05-03T23:10:37Z,0.050023074203339506,0.0736638387977965,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,236,24.0,2008-05-04T00:36:36Z,0.04970808709656559,0.06830006146095657,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,238,24.0,2008-05-04T04:09:47Z,0.05020469043786587,0.07371885821597624,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,240,24.0,2008-05-04T05:35:36Z,0.048950660803835325,0.06963267386152323,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,242,24.0,2008-05-04T09:08:18Z,0.04975857340773159,0.07465617760875586,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,244,24.0,2008-05-04T10:34:08Z,0.049808396255372756,0.06902298762939403,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,246,24.0,2008-05-04T14:06:20Z,0.04968675503783295,0.07355425821939737,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,248,24.0,2008-05-04T15:32:01Z,0.05059411389974348,0.06858328460478416,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,250,24.0,2008-05-04T19:05:14Z,0.04995005707049774,0.0746229428074614,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,252,24.0,2008-05-04T20:30:47Z,0.04984421041201089,0.07014070107890119,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,254,24.0,2008-05-05T00:04:00Z,0.050282564251258356,0.07360391142336822,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,256,24.0,2008-05-05T01:29:24Z,0.05006270229203594,0.06979118038789997,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,258,24.0,2008-05-05T04:56:20Z,0.04992007781904663,0.074642062777058,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,260,24.0,2008-05-05T06:21:44Z,0.04921445916482306,0.06990836301107425,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,262,24.0,2008-05-05T09:54:58Z,0.05007996435013632,0.07547710929281527,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,266,24.0,2008-05-05T21:33:38Z,0.054692185026359336,0.07464599360022733,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,268,24.0,2008-05-06T01:06:52Z,0.05487320211540928,0.07934403644117197,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,270,24.0,2008-05-06T02:31:59Z,0.05415675281078651,0.07505843667743599,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,272,24.0,2008-05-06T06:05:11Z,0.055240499862766274,0.08002359358228964,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,274,24.0,2008-05-06T07:30:10Z,0.054542809780562286,0.07592379199991395,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,276,24.0,2008-05-06T10:53:26Z,0.055080368328742545,0.08045008161921993,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,278,24.0,2008-05-06T12:18:26Z,0.053398671864258646,0.07562889610038578,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,280,24.0,2008-05-06T15:51:41Z,0.05484578494342528,0.08099527914390654,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,282,24.0,2008-05-06T17:16:40Z,0.055453259476974714,0.0748392292244765,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,284,24.0,2008-05-06T20:49:54Z,0.05808949268604193,0.07900611376190819,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,286,24.0,2008-05-06T22:14:45Z,0.05703849864055661,0.07445419405660497,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
B0005,288,24.0,2008-05-07T01:45:30Z,0.05639999430512618,0.08181491967012575,C:\Users\Craig\OneDrive\Desktop\Alnoris BMSx\Data\_extracted\nasa_ames\1. BatteryAgingARC-FY08Q4\B0005.mat
